platform_number,date,date_update,latitude,longitude,ocean,profiler,institution,cyc,pressure_dbar,temperature_c,salinity_psu,depth_m,oxygen_umolkg,potential_density_kgm3,chlorophyll_mgm3,ph,nitrate_umolkg,qc_flag
5906892,2012-08-05,2021-01-22,10.925,115.509,I,SOLO-II,INCOIS (India),263,757.41,18.686,34.165,757.4,237.44,1022.595,0.023,8.006,10.27,PROBABLY_GOOD
5906892,2012-12-06,2017-02-04,-31.376,66.986,I,Teledyne Webb Research APEX,IFREMER (France),426,1686.29,7.156,34.648,1686.3,200.71,1025.287,0.0,8.145,20.12,GOOD
5906892,2013-04-19,2018-05-29,-17.802,59.589,I,NKE Arvor,INCOIS (India),754,1288.43,8.802,34.692,1288.4,201.25,1024.993,0.002,8.241,24.5,INTERPOLATED
5906892,2013-10-02,2019-04-17,-23.847,40.391,I,SOLO-II,CSIRO (Australia),244,1301.45,12.668,34.393,1301.4,220.48,1023.981,0.001,8.107,23.2,GOOD
5906892,2014-03-04,2016-12-18,-16.211,117.171,I,SOLO-II,AOML (USA),577,1733.64,4.474,34.586,1733.6,216.94,1025.774,0.0,7.941,32.23,GOOD
5906892,2014-06-29,2016-10-30,-36.588,48.846,I,PROVOR,AOML (USA),164,1787.95,6.132,34.757,1788.0,236.99,1025.579,0.0,8.068,24.19,GOOD
5906892,2014-09-24,2015-04-02,24.058,75.339,I,Teledyne Webb Research APEX,CSIRO (Australia),724,1839.59,3.779,34.598,1839.6,203.54,1025.923,0.0,8.004,23.34,INTERPOLATED
5906892,2016-01-18,2021-10-12,5.99,60.458,I,PROVOR,INCOIS (India),689,189.7,24.558,35.841,189.7,188.21,1022.761,0.22,8.049,3.78,PROBABLY_GOOD
5906892,2016-08-12,2015-03-14,-16.82,53.895,I,SOLO-II,CSIRO (Australia),421,1088.25,11.74,35.005,1088.2,156.37,1024.656,0.006,8.127,15.21,BAD
5906892,2016-12-26,2021-02-16,-27.207,95.238,I,NKE Arvor,JAMSTEC (Japan),164,1481.02,8.578,35.6,1481.0,147.03,1025.764,0.001,8.19,17.97,GOOD
5906892,2017-04-07,2020-06-15,-35.482,88.215,I,NKE Arvor,AOML (USA),330,1513.85,7.413,35.397,1513.8,215.29,1025.835,0.001,8.141,20.75,GOOD
5906892,2017-08-17,2016-08-20,17.74,54.872,I,Teledyne Webb Research APEX,IFREMER (France),546,1213.43,11.392,34.544,1213.4,175.56,1024.357,0.002,8.047,12.39,INTERPOLATED
5906892,2017-09-06,2015-07-18,9.523,82.649,I,Teledyne Webb Research APEX,INCOIS (India),198,333.57,21.507,34.815,333.6,125.6,1022.551,0.064,8.091,5.12,GOOD
5906892,2017-09-13,2015-04-21,5.845,84.874,I,SOLO-II,JAMSTEC (Japan),355,1594.84,8.008,34.626,1594.8,96.28,1025.099,0.0,8.002,17.71,PROBABLY_GOOD
5906892,2018-06-04,2015-08-16,5.499,99.865,I,NKE Arvor,IFREMER (France),620,1440.22,8.437,34.735,1440.2,265.91,1025.101,0.001,8.081,15.33,GOOD
5906892,2018-06-11,2017-03-29,-2.057,116.752,I,NKE Arvor,JAMSTEC (Japan),491,172.27,20.631,34.409,172.3,140.56,1022.401,0.414,8.037,2.29,GOOD
5906892,2018-08-21,2020-05-12,-6.763,48.457,I,Teledyne Webb Research APEX,IFREMER (France),632,927.62,13.771,34.623,927.6,152.55,1023.944,0.003,8.13,18.16,GOOD
5906892,2019-12-23,2015-02-15,15.332,84.389,I,PROVOR,CSIRO (Australia),67,347.95,21.419,34.944,348.0,229.12,1022.671,0.146,8.128,5.39,GOOD
5906892,2020-03-07,2017-01-16,22.472,93.925,I,SOLO-II,AOML (USA),737,674.95,16.408,34.933,675.0,131.66,1023.665,0.046,8.08,8.86,GOOD
5906892,2020-06-17,2018-06-29,-37.455,101.634,I,NKE Arvor,INCOIS (India),377,36.16,23.509,34.901,36.2,201.26,1022.219,1.101,8.06,0.69,GOOD
5906892,2020-09-18,2016-01-31,-22.473,79.796,I,NKE Arvor,JAMSTEC (Japan),247,800.66,14.11,34.776,800.7,252.88,1023.999,0.014,8.033,12.78,GOOD
5906915,2005-02-02,2020-01-26,-4.013,100.939,I,SOLO-II,INCOIS (India),295,1099.75,14.626,35.144,1099.8,264.55,1024.19,0.004,8.158,16.68,GOOD
5906915,2005-03-06,2018-05-27,-3.255,97.568,I,SOLO-II,AOML (USA),429,1239.17,13.046,34.697,1239.2,162.1,1024.148,0.003,8.118,22.96,GOOD
5906915,2005-05-03,2019-03-13,-21.655,55.972,I,SOLO-II,INCOIS (India),703,1326.98,8.748,35.357,1327.0,179.52,1025.536,0.002,8.136,24.62,GOOD
5906915,2005-08-06,2015-09-25,8.434,90.686,I,PROVOR,CSIRO (Australia),753,1672.58,5.873,34.061,1672.6,164.14,1025.074,0.0,8.023,28.51,GOOD
5906915,2005-08-10,2017-11-27,10.978,119.487,I,SOLO-II,INCOIS (India),752,430.93,22.249,35.063,430.9,179.28,1022.601,0.107,8.104,6.95,GOOD
5906915,2005-10-28,2020-04-22,-31.744,32.537,I,NKE Arvor,IFREMER (France),489,240.96,22.838,34.995,241.0,231.93,1022.428,0.282,8.064,4.55,PROBABLY_GOOD
5906915,2006-02-13,2015-12-21,-4.589,36.34,I,SOLO-II,IFREMER (France),58,1703.07,7.268,34.53,1703.1,124.03,1025.17,0.0,8.122,18.71,PROBABLY_GOOD
5906915,2006-11-18,2015-03-05,-18.95,97.658,I,NKE Arvor,AOML (USA),437,313.23,25.102,34.658,313.2,205.92,1021.706,0.114,8.246,4.06,GOOD
5906915,2006-12-01,2016-02-07,21.865,107.867,I,Teledyne Webb Research APEX,JAMSTEC (Japan),53,1949.52,3.582,34.986,1949.5,172.18,1026.272,0.0,8.121,19.7,GOOD
5906915,2007-04-13,2018-06-23,-18.533,116.132,I,SOLO-II,IFREMER (France),401,1685.08,5.93,35.166,1685.1,234.74,1025.947,0.0,8.101,30.84,GOOD
5906915,2008-05-16,2020-11-15,-9.703,116.273,I,SOLO-II,INCOIS (India),296,1001.75,15.023,34.1,1001.8,232.62,1023.275,0.006,7.918,13.62,INTERPOLATED
5906915,2008-11-19,2020-04-09,-27.755,61.358,I,SOLO-II,INCOIS (India),539,1962.84,2.333,35.051,1962.8,163.71,1026.574,0.0,8.018,24.42,GOOD
5906915,2009-02-15,2019-07-25,3.507,101.548,I,PROVOR,JAMSTEC (Japan),36,194.75,24.302,34.617,194.8,175.57,1021.833,0.461,7.922,3.38,GOOD
5906915,2009-08-16,2015-04-10,-21.605,77.283,I,NKE Arvor,IFREMER (France),234,606.13,19.578,35.25,606.1,215.71,1023.284,0.033,8.011,6.1,GOOD
5906915,2009-11-01,2020-03-30,-15.163,98.518,I,SOLO-II,CSIRO (Australia),475,1276.45,11.126,34.064,1276.4,219.33,1024.026,0.002,8.134,18.71,GOOD
5906915,2010-04-21,2019-08-14,-21.766,64.081,I,NKE Arvor,IFREMER (France),749,700.01,16.706,35.778,700.0,81.1,1024.281,0.023,8.19,13.95,GOOD
5906915,2011-02-23,2021-10-05,4.89,87.96,I,NKE Arvor,IFREMER (France),440,1856.75,3.188,34.446,1856.8,215.58,1025.919,0.0,8.048,32.16,GOOD
5906915,2013-03-20,2015-05-11,-22.092,85.872,I,NKE Arvor,IFREMER (France),736,131.25,27.624,35.372,131.2,245.86,1021.773,0.684,7.9,1.51,GOOD
5906915,2013-08-30,2016-06-04,-18.048,66.624,I,NKE Arvor,IFREMER (France),277,1098.82,12.924,34.772,1098.8,190.22,1024.233,0.004,8.155,11.6,GOOD
5906915,2013-09-24,2020-07-08,-28.023,75.938,I,PROVOR,INCOIS (India),150,1181.73,13.02,34.473,1181.7,218.01,1023.974,0.001,8.131,13.27,GOOD
5906915,2013-10-16,2020-12-12,-33.155,102.11,I,PROVOR,CSIRO (Australia),398,1305.46,9.552,34.906,1305.5,231.15,1025.014,0.001,8.033,17.53,GOOD
5906915,2013-10-19,2017-02-02,-13.85,58.02,I,NKE Arvor,AOML (USA),205,511.33,18.447,35.212,511.3,188.86,1023.48,0.036,7.891,7.85,GOOD
5906915,2014-01-11,2020-07-11,6.503,67.508,I,NKE Arvor,INCOIS (India),617,729.13,18.091,34.179,729.1,212.57,1022.725,0.036,8.143,14.25,GOOD
5906915,2014-07-04,2016-03-10,-35.266,86.445,I,SOLO-II,CSIRO (Australia),275,1687.36,6.411,35.081,1687.4,180.51,1025.783,0.0,8.044,22.11,GOOD
5906915,2014-07-27,2017-09-20,-19.244,98.22,I,NKE Arvor,AOML (USA),102,389.89,22.101,34.795,389.9,177.91,1022.416,0.064,8.068,6.25,GOOD
5906915,2015-09-14,2018-04-25,23.177,106.674,I,SOLO-II,CSIRO (Australia),475,1653.74,7.36,35.031,1653.7,153.54,1025.553,0.0,7.895,20.59,GOOD
5906915,2015-09-20,2016-12-18,7.84,104.911,I,Teledyne Webb Research APEX,CSIRO (Australia),633,1125.31,13.616,34.804,1125.3,186.92,1024.12,0.004,7.989,20.35,PROBABLY_GOOD
5906915,2016-01-17,2021-07-07,-18.538,42.07,I,PROVOR,JAMSTEC (Japan),315,1524.38,8.616,34.571,1524.4,255.47,1024.934,0.0,8.168,23.79,PROBABLY_GOOD
5906915,2016-06-26,2018-10-13,-19.868,58.512,I,Teledyne Webb Research APEX,CSIRO (Australia),557,1427.21,8.979,34.355,1427.2,143.9,1024.688,0.001,7.976,26.78,GOOD
5906915,2016-07-02,2020-01-04,8.481,44.863,I,Teledyne Webb Research APEX,AOML (USA),363,415.02,18.963,35.069,415.0,204.67,1023.263,0.056,8.101,4.67,GOOD
5906915,2016-08-19,2018-12-21,-13.339,55.263,I,NKE Arvor,IFREMER (France),596,1137.63,13.813,35.067,1137.6,192.84,1024.291,0.004,8.041,17.03,GOOD
5906915,2016-12-17,2019-01-06,16.384,60.76,I,NKE Arvor,IFREMER (France),686,1735.45,5.693,35.065,1735.4,238.99,1025.913,0.0,8.061,32.79,GOOD
5906915,2017-07-05,2021-12-31,10.66,96.826,I,Teledyne Webb Research APEX,CSIRO (Australia),207,864.23,16.504,34.971,864.2,246.52,1023.676,0.017,8.103,16.64,GOOD
5906915,2017-09-29,2017-05-17,-5.887,69.726,I,Teledyne Webb Research APEX,IFREMER (France),131,1933.18,2.407,35.178,1933.2,143.03,1026.661,0.0,7.987,25.54,GOOD
5906915,2017-12-08,2021-01-31,1.144,35.656,I,PROVOR,IFREMER (France),229,904.43,13.661,35.362,904.4,157.03,1024.557,0.006,8.062,13.41,BAD
5906915,2018-06-14,2016-02-04,-21.119,112.669,I,PROVOR,IFREMER (France),226,285.57,21.53,34.049,285.6,159.22,1021.933,0.192,8.058,3.7,GOOD
5906915,2018-06-22,2020-03-02,23.774,95.967,I,PROVOR,AOML (USA),171,778.87,15.124,33.863,778.9,160.63,1023.066,0.028,7.99,8.22,GOOD
5906915,2018-10-03,2017-05-06,-21.684,51.236,I,SOLO-II,AOML (USA),719,1903.4,4.274,35.487,1903.4,164.06,1026.535,0.0,8.076,29.34,GOOD
5906915,2018-10-29,2020-08-04,-34.622,79.256,I,PROVOR,CSIRO (Australia),93,639.44,20.559,34.264,639.4,193.88,1022.299,0.061,8.028,6.57,PROBABLY_GOOD
5906915,2019-01-11,2020-01-14,13.064,55.742,I,PROVOR,CSIRO (Australia),459,1736.2,5.508,34.366,1736.2,145.94,1025.391,0.0,7.952,33.58,GOOD
5906915,2019-05-25,2017-02-27,-27.908,56.537,I,SOLO-II,IFREMER (France),12,1762.5,5.391,34.685,1762.5,151.57,1025.67,0.0,8.177,25.54,GOOD
5906915,2019-12-10,2020-11-08,3.647,43.97,I,Teledyne Webb Research APEX,INCOIS (India),435,700.37,16.478,34.138,700.4,148.38,1023.015,0.026,8.12,12.55,GOOD
5906977,2005-01-21,2020-09-07,-39.423,37.155,I,Teledyne Webb Research APEX,AOML (USA),261,166.52,26.934,34.647,166.5,199.7,1021.331,0.397,8.032,2.56,PROBABLY_GOOD
5906977,2005-06-04,2015-05-13,19.319,30.593,I,Teledyne Webb Research APEX,AOML (USA),363,1449.12,9.349,34.421,1449.1,177.45,1024.667,0.001,8.09,15.52,GOOD
5906977,2005-07-28,2016-04-23,22.578,54.426,I,NKE Arvor,IFREMER (France),299,623.02,19.511,34.707,623.0,170.35,1022.863,0.017,7.932,7.39,GOOD
5906977,2005-11-13,2017-04-23,-32.506,75.319,I,PROVOR,JAMSTEC (Japan),153,1565.85,7.31,34.912,1565.8,146.32,1025.468,0.0,8.042,27.64,GOOD
5906977,2006-02-05,2017-08-10,-26.141,39.371,I,NKE Arvor,AOML (USA),325,885.31,16.66,34.663,885.3,115.84,1023.398,0.014,8.068,10.13,GOOD
5906977,2006-10-10,2021-12-15,-2.771,76.726,I,NKE Arvor,AOML (USA),529,970.53,13.432,34.642,970.5,245.26,1024.027,0.008,8.083,14.97,GOOD
5906977,2006-10-16,2021-09-28,-7.004,31.352,I,NKE Arvor,CSIRO (Australia),780,1555.82,6.854,34.903,1555.8,168.45,1025.552,0.001,7.96,29.95,GOOD
5906977,2007-08-20,2017-04-11,3.645,74.109,I,PROVOR,JAMSTEC (Japan),256,764.73,17.245,35.218,764.7,288.42,1023.725,0.015,8.039,13.6,INTERPOLATED
5906977,2007-12-29,2021-11-15,-22.344,73.267,I,PROVOR,INCOIS (India),753,886.25,15.375,35.441,886.2,210.91,1024.278,0.008,8.075,13.77,PROBABLY_GOOD
5906977,2008-01-08,2015-08-08,-11.57,93.97,I,SOLO-II,INCOIS (India),194,752.38,15.876,34.713,752.4,253.17,1023.595,0.013,7.968,14.43,GOOD
5906977,2008-03-28,2020-11-23,5.974,34.025,I,Teledyne Webb Research APEX,CSIRO (Australia),133,734.68,16.131,35.53,734.7,219.74,1024.198,0.032,8.206,13.36,GOOD
5906977,2008-05-14,2019-03-14,2.457,33.311,I,SOLO-II,JAMSTEC (Japan),199,1051.89,12.779,35.151,1051.9,186.34,1024.565,0.002,8.01,16.0,GOOD
5906977,2008-10-17,2020-05-22,8.328,70.798,I,SOLO-II,IFREMER (France),376,1617.6,7.261,34.307,1617.6,156.09,1024.993,0.0,7.905,31.94,GOOD
5906977,2008-10-19,2019-01-14,20.04,52.342,I,NKE Arvor,INCOIS (India),259,723.54,17.741,34.296,723.5,140.93,1022.889,0.038,8.021,8.87,GOOD
5906977,2008-11-01,2018-08-23,3.74,88.138,I,SOLO-II,INCOIS (India),44,1048.51,15.418,34.569,1048.5,224.79,1023.572,0.005,8.154,17.55,GOOD
5906977,2009-03-15,2019-06-30,3.28,34.542,I,Teledyne Webb Research APEX,CSIRO (Australia),670,1341.45,9.991,35.378,1341.4,190.6,1025.304,0.001,7.925,14.19,GOOD
5906977,2009-08-11,2015-08-29,17.224,105.813,I,Teledyne Webb Research APEX,JAMSTEC (Japan),534,538.88,18.002,34.599,538.9,204.66,1023.079,0.052,8.195,7.99,GOOD
5906977,2009-11-11,2020-05-17,9.767,93.454,I,NKE Arvor,CSIRO (Australia),265,555.05,17.998,34.043,555.0,212.58,1022.635,0.079,8.12,7.21,GOOD
5906977,2010-01-07,2020-01-30,-19.368,101.578,I,NKE Arvor,INCOIS (India),478,1866.83,5.459,34.708,1866.8,194.24,1025.675,0.0,8.063,34.82,GOOD
5906977,2010-04-07,2020-07-29,-31.892,113.344,I,PROVOR,AOML (USA),319,1447.07,9.034,34.008,1447.1,161.13,1024.4,0.0,8.077,19.84,PROBABLY_GOOD
5906977,2010-05-24,2021-10-21,-1.944,51.77,I,PROVOR,CSIRO (Australia),117,1154.37,12.881,34.378,1154.4,220.51,1023.926,0.004,8.168,22.32,GOOD
5906977,2011-09-04,2015-09-21,2.373,41.539,I,PROVOR,IFREMER (France),185,1295.44,10.39,34.565,1295.4,172.07,1024.574,0.002,7.967,23.78,GOOD
5906977,2011-10-29,2021-07-01,7.964,63.204,I,Teledyne Webb Research APEX,IFREMER (France),46,58.6,26.076,34.86,58.6,183.62,1021.673,0.541,8.025,0.97,GOOD
5906977,2012-06-05,2019-07-24,-11.354,90.052,I,PROVOR,AOML (USA),377,1236.21,12.038,35.21,1236.2,208.7,1024.76,0.002,8.009,19.8,GOOD
5906977,2013-04-09,2021-08-19,9.235,108.632,I,Teledyne Webb Research APEX,JAMSTEC (Japan),588,1019.02,15.565,35.078,1019.0,177.64,1023.949,0.001,8.099,13.82,GOOD
5906977,2013-11-02,2016-10-02,-39.377,97.455,I,NKE Arvor,AOML (USA),362,1091.5,14.546,34.328,1091.5,107.29,1023.553,0.002,8.005,17.09,GOOD
5906977,2014-03-25,2017-01-12,-20.246,68.495,I,NKE Arvor,INCOIS (India),98,718.85,18.72,34.651,718.8,221.62,1022.977,0.025,8.012,8.23,GOOD
5906977,2015-02-02,2020-12-23,4.77,56.877,I,Teledyne Webb Research APEX,INCOIS (India),393,162.95,27.157,34.831,163.0,230.2,1021.433,0.406,8.025,2.83,GOOD
5906977,2015-06-26,2017-01-29,-37.919,112.26,I,PROVOR,CSIRO (Australia),88,386.68,19.698,34.695,386.7,106.76,1022.816,0.164,8.074,6.96,GOOD
5906977,2015-11-20,2019-02-18,6.475,55.425,I,Teledyne Webb Research APEX,JAMSTEC (Japan),663,1901.49,3.079,34.692,1901.5,138.27,1026.138,0.0,8.114,19.87,INTERPOLATED
5906977,2016-01-17,2018-06-30,-6.584,92.685,I,NKE Arvor,CSIRO (Australia),687,817.4,14.188,34.111,817.4,260.96,1023.451,0.011,7.988,9.76,GOOD
5906977,2016-03-11,2021-05-06,5.031,90.3,I,SOLO-II,IFREMER (France),81,933.37,15.523,34.339,933.4,189.28,1023.367,0.005,8.047,13.74,PROBABLY_GOOD
5906977,2016-04-11,2018-03-24,-34.647,43.996,I,NKE Arvor,JAMSTEC (Japan),139,105.42,28.034,34.639,105.4,180.14,1021.104,0.279,8.05,1.69,GOOD
5906977,2016-12-03,2019-02-15,-22.809,69.205,I,Teledyne Webb Research APEX,AOML (USA),8,75.13,22.709,33.563,75.1,162.94,1021.309,0.53,8.098,0.87,BAD
5906977,2017-01-25,2018-06-22,-20.851,92.47,I,NKE Arvor,INCOIS (India),68,1434.36,9.261,35.056,1434.4,138.77,1025.193,0.0,8.171,26.51,GOOD
5906977,2017-06-03,2015-11-07,-21.666,117.263,I,PROVOR,INCOIS (India),772,1076.19,13.935,34.251,1076.2,172.22,1023.614,0.005,8.004,17.01,GOOD
5906977,2017-06-17,2015-06-24,-28.654,70.325,I,SOLO-II,AOML (USA),560,1017.41,15.045,35.075,1017.4,218.98,1024.051,0.002,7.983,12.26,GOOD
5906977,2017-09-23,2015-11-26,10.873,55.746,I,PROVOR,IFREMER (France),403,486.25,21.191,35.04,486.2,179.37,1022.794,0.094,8.024,7.53,GOOD
5906977,2017-10-19,2016-11-09,20.418,116.467,I,NKE Arvor,IFREMER (France),71,1489.5,10.166,34.583,1489.5,204.41,1024.633,0.0,8.048,20.16,GOOD
5906977,2017-12-20,2020-02-28,-38.794,112.124,I,Teledyne Webb Research APEX,AOML (USA),543,336.47,21.19,35.2,336.5,250.63,1022.922,0.232,8.127,5.81,GOOD
5906977,2018-01-14,2018-01-12,-30.847,53.805,I,NKE Arvor,CSIRO (Australia),383,379.87,20.413,35.097,379.9,156.78,1022.995,0.193,8.045,4.92,GOOD
5906977,2018-03-30,2018-09-14,2.858,60.72,I,SOLO-II,CSIRO (Australia),486,921.42,15.497,34.676,921.4,192.11,1023.641,0.01,8.114,14.86,PROBABLY_GOOD
5906977,2018-08-01,2020-09-07,-26.908,107.359,I,PROVOR,INCOIS (India),319,572.56,18.913,34.631,572.6,220.18,1022.922,0.083,8.067,6.68,GOOD
5906977,2019-01-19,2020-07-08,23.001,98.397,I,NKE Arvor,INCOIS (India),93,494.93,17.115,35.239,494.9,142.68,1023.768,0.056,8.181,5.12,GOOD
5906977,2019-07-03,2016-04-06,-23.837,88.192,I,NKE Arvor,CSIRO (Australia),539,1290.48,12.331,34.893,1290.5,187.12,1024.448,0.001,8.076,23.94,GOOD
5906977,2019-11-20,2018-08-14,17.402,37.722,I,Teledyne Webb Research APEX,JAMSTEC (Japan),546,1301.94,12.192,35.218,1301.9,254.89,1024.736,0.001,8.181,21.4,GOOD
5906977,2019-11-23,2015-09-25,11.065,68.415,I,Teledyne Webb Research APEX,JAMSTEC (Japan),488,1649.03,6.249,33.844,1649.0,166.39,1024.825,0.0,8.138,25.63,GOOD
5906977,2020-11-19,2015-04-27,10.131,108.397,I,SOLO-II,AOML (USA),766,835.42,15.16,34.839,835.4,222.73,1023.839,0.012,7.944,10.82,GOOD
5907019,2005-02-21,2018-09-09,-32.652,36.242,I,Teledyne Webb Research APEX,IFREMER (France),133,146.17,24.378,34.169,146.2,174.35,1021.46,0.71,8.053,2.2,GOOD
5907019,2005-05-01,2016-08-04,20.745,107.928,I,SOLO-II,AOML (USA),471,547.33,18.506,34.79,547.3,251.98,1023.131,0.062,8.007,8.79,INTERPOLATED
5907019,2005-12-16,2016-02-29,-31.325,92.71,I,Teledyne Webb Research APEX,IFREMER (France),279,1960.01,4.092,35.086,1960.0,114.18,1026.25,0.0,8.001,30.98,PROBABLY_GOOD
5907019,2005-12-16,2017-08-15,-34.817,119.217,I,NKE Arvor,INCOIS (India),413,1192.52,12.961,35.496,1192.5,182.6,1024.805,0.001,8.063,20.34,GOOD
5907019,2006-04-19,2020-04-30,-34.05,31.29,I,SOLO-II,CSIRO (Australia),138,1419.47,7.493,34.425,1419.5,120.85,1025.041,0.001,7.959,17.89,BAD
5907019,2007-12-28,2015-04-05,-4.952,88.783,I,SOLO-II,CSIRO (Australia),667,14.72,22.494,34.59,14.7,151.96,1022.173,1.212,8.108,0.29,GOOD
5907019,2008-05-10,2017-10-29,7.964,74.251,I,PROVOR,AOML (USA),250,1036.41,14.907,34.762,1036.4,151.73,1023.828,0.006,8.205,14.0,GOOD
5907019,2008-07-17,2019-10-07,-14.039,69.314,I,PROVOR,IFREMER (France),101,75.06,21.329,34.41,75.1,169.32,1022.262,1.0,8.203,0.88,PROBABLY_GOOD
5907019,2009-03-21,2015-08-13,-4.21,34.064,I,NKE Arvor,INCOIS (India),544,1138.46,14.43,35.191,1138.5,132.47,1024.267,0.004,8.076,16.24,GOOD
5907019,2009-06-20,2015-06-14,7.09,109.835,I,SOLO-II,AOML (USA),504,1841.54,5.607,34.772,1841.5,177.13,1025.696,0.0,8.103,31.49,GOOD
5907019,2009-07-20,2016-03-22,-24.395,39.19,I,NKE Arvor,INCOIS (India),605,1936.84,2.406,34.849,1936.8,198.42,1026.398,0.0,7.995,34.53,GOOD
5907019,2009-07-26,2015-05-03,-15.155,118.113,I,PROVOR,AOML (USA),362,1081.11,11.057,35.048,1081.1,118.72,1024.827,0.003,8.088,15.85,GOOD
5907019,2010-03-29,2016-04-27,20.221,114.662,I,SOLO-II,AOML (USA),627,916.41,14.953,34.771,916.4,154.6,1023.826,0.002,8.018,15.94,PROBABLY_GOOD
5907019,2011-02-18,2015-01-02,18.735,58.239,I,NKE Arvor,IFREMER (France),178,1890.03,3.34,34.473,1890.0,281.64,1025.91,0.0,8.045,25.29,GOOD
5907019,2011-03-13,2016-02-18,-23.545,32.615,I,Teledyne Webb Research APEX,JAMSTEC (Japan),312,1347.22,10.739,34.775,1347.2,193.17,1024.672,0.001,8.062,15.8,GOOD
5907019,2011-05-21,2017-04-20,-15.845,110.364,I,Teledyne Webb Research APEX,JAMSTEC (Japan),410,129.8,23.423,34.458,129.8,107.29,1021.882,0.696,8.1,1.94,BAD
5907019,2011-05-29,2020-01-03,21.566,93.677,I,SOLO-II,INCOIS (India),479,931.45,14.036,34.843,931.4,123.98,1024.067,0.009,8.042,12.34,GOOD
5907019,2011-08-16,2016-07-31,-24.815,93.177,I,PROVOR,AOML (USA),9,480.49,22.713,35.199,480.5,189.04,1022.617,0.07,8.176,8.87,INTERPOLATED
5907019,2011-08-30,2016-12-21,-27.513,78.092,I,Teledyne Webb Research APEX,IFREMER (France),163,939.61,14.276,34.33,939.6,184.03,1023.609,0.003,8.023,11.48,GOOD
5907019,2012-04-26,2019-04-08,-28.572,34.028,I,PROVOR,CSIRO (Australia),400,910.93,12.96,34.187,910.9,156.5,1023.758,0.008,8.133,15.25,PROBABLY_GOOD
5907019,2012-09-26,2020-11-04,-25.337,58.097,I,SOLO-II,AOML (USA),761,1164.29,12.524,34.82,1164.3,267.73,1024.351,0.004,8.08,20.72,GOOD
5907019,2012-11-07,2020-03-11,-20.895,39.438,I,PROVOR,IFREMER (France),218,713.54,18.785,34.493,713.5,284.75,1022.837,0.027,8.031,12.58,GOOD
5907019,2012-11-25,2019-11-05,20.521,92.556,I,PROVOR,AOML (USA),150,328.54,20.366,34.813,328.5,169.42,1022.777,0.23,8.149,5.46,GOOD
5907019,2013-07-30,2018-05-30,7.554,50.481,I,SOLO-II,JAMSTEC (Japan),381,1007.44,13.612,34.928,1007.4,214.92,1024.22,0.009,8.08,15.43,GOOD
5907019,2013-11-20,2018-05-16,-33.914,65.492,I,Teledyne Webb Research APEX,IFREMER (France),490,1660.41,6.698,33.943,1660.4,216.93,1024.815,0.0,8.002,26.6,GOOD
5907019,2014-01-03,2020-11-10,20.534,110.607,I,NKE Arvor,INCOIS (India),143,1328.02,9.795,35.076,1328.0,222.23,1025.102,0.001,8.126,15.74,GOOD
5907019,2014-03-03,2017-05-17,2.81,76.719,I,Teledyne Webb Research APEX,AOML (USA),521,676.74,19.228,34.332,676.7,154.4,1022.62,0.04,7.993,7.33,PROBABLY_GOOD
5907019,2014-03-07,2017-05-01,-26.208,58.93,I,SOLO-II,INCOIS (India),695,1871.05,3.825,34.791,1871.0,257.58,1026.068,0.0,8.065,26.3,GOOD
5907019,2014-05-19,2015-12-04,-4.757,89.868,I,SOLO-II,CSIRO (Australia),528,1824.42,3.651,34.536,1824.4,177.26,1025.899,0.0,7.961,20.93,PROBABLY_GOOD
5907019,2015-03-08,2015-08-05,-19.0,45.313,I,SOLO-II,INCOIS (India),57,418.7,18.275,34.579,418.7,196.88,1023.008,0.153,8.089,4.64,GOOD
5907019,2015-03-16,2018-04-26,-39.125,86.385,I,PROVOR,JAMSTEC (Japan),757,78.84,22.774,35.478,78.8,180.08,1022.828,0.854,7.856,1.3,GOOD
5907019,2015-07-01,2021-07-09,-17.379,116.881,I,PROVOR,CSIRO (Australia),502,1482.62,8.431,34.928,1482.6,174.41,1025.256,0.0,7.958,27.66,GOOD
5907019,2015-08-27,2021-11-26,-23.139,57.245,I,SOLO-II,AOML (USA),488,1655.22,7.371,35.162,1655.2,191.14,1025.655,0.0,8.018,32.8,INTERPOLATED
5907019,2015-09-19,2016-09-23,-16.164,58.503,I,NKE Arvor,JAMSTEC (Japan),122,1935.73,4.654,34.86,1935.7,132.56,1025.957,0.0,8.09,27.69,GOOD
5907019,2015-11-24,2016-11-09,-14.84,82.117,I,SOLO-II,IFREMER (France),751,1779.67,4.347,35.048,1779.7,101.15,1026.169,0.0,7.981,25.07,GOOD
5907019,2015-11-25,2018-12-30,12.623,59.58,I,PROVOR,CSIRO (Australia),705,1201.07,10.013,34.967,1201.1,171.46,1024.971,0.002,8.144,20.66,GOOD
5907019,2015-12-02,2015-09-25,17.721,52.315,I,NKE Arvor,JAMSTEC (Japan),470,1060.1,14.327,34.902,1060.1,144.78,1024.056,0.005,8.032,20.29,GOOD
5907019,2015-12-10,2015-03-19,19.243,30.429,I,NKE Arvor,INCOIS (India),392,55.68,25.555,35.243,55.7,201.9,1022.083,0.914,8.028,1.0,GOOD
5907019,2016-01-29,2015-01-02,-13.312,87.83,I,NKE Arvor,IFREMER (France),649,493.31,20.174,34.863,493.3,197.35,1022.856,0.056,7.911,6.75,GOOD
